id|nom|resume|video|cible|muscles_principaux|muscles_secondaires|execution|interet|variante|danger
/exercices/137|Curl au pupitre à la poulie|Cable Preacher Curl : exercice de musculation avancé pour les biceps.|https://www.youtube.com/v/w9sT1LZjLB0&hl=fr&fs=1&rel=0|Biceps|biceps,brachial antérieur|avant-bras|Assis devant un pupitre, face à une poulie basse, les mains en prise supination espacées d’environ la largeur des épaules, il s’agit d’effectuer une flexion des coudes en ayant les bras bien calés sur le pupitre. Il convient de ne pas tendre complètement les coudes en bas du mouvement afin de ne pas placer le biceps dans une position de “faiblesse” pouvant conduire à la blessure. Curl au pupitre à la poulie : muscles travaillés Suivant l’inclinaison du pupitre, l’exercice peut davantage recruter le brachial antérieur que le biceps. Plus votre bras sera en avant du corps, plus l’exercice localisera le travail au brachial antérieur. La poulie permet de rendre le mouvement moins traumatisant.|Il s’agit d’un exercice complétant parfaitement le curl incliné L’utilisation de la poulie permet aussi de rendre le mouvement plus fluide et moins traumatisant aussi bien pour les articulations que pour les muscles.|L’exercice peut s’effectuer avec une barre Ez si vous avez un valgus du coude Ou avec une poignée à un bras :|Outre le choix de la barre appropriée, il faudra faire attention au choix de l’inclinaison du pupitre ainsi qu’à ne pas donner d’élan avec le buste en décollant les fesses du siège. Plus l’inclinaison du pupitre sera proche de l’horizontale, plus il faudra faire attention à la descente, le levier devenant plus défavorable, le biceps étant encore plus en position de faiblesse.
/exercices/134|Curl avec haltères|Dumbell Curl : exercice de musculation avancé pour les biceps.|https://www.youtube.com/v/83pwAoCOhEs&hl=fr&fs=1&rel=0|Biceps|biceps,brachial antérieur|avant-bras,abdominaux,lombaires|Debout, dans une position stable (dos droit, pieds de la largeur des épaules), un haltère dans chaque main, il s’agit d’effectuer alternativement une flexion du coude tout en faisant une rotation, passant de la prise neutre à la supination. Les coudes restent autant que possible près du corps. Attention à ne pas reculer les coudes pendant le mouvement mais plutôt à les avancer si l’exercice devient difficile. C’est une erreur que l’on peut faire lorsque l’on met trop lourd. Il convient aussi de ne pas tendre complètement les coudes en bas du mouvement afin de ne pas placer le biceps dans une position de “faiblesse” pouvant conduire à la blessure. Curl avec haltères : muscles travaillés Les abdominaux (dans leur globalité) et les lombaires interviennent pour gainer le tronc (le garder droit). C’est pour cela que cet exercice essouffle autant.|Le fait d’exercer alternativement chaque bras permet d’effectuer davantage de répétitions pour chacun.|L’exercice peut s’effectuer assis afin de réduire les possibilités de tricherie. Il peut aussi être réalisé les deux bras en même temps et en restant tout le temps en supination.|Attention à ne pas se tortiller de chaque côté lorsque vous forcerez. Votre dos peut ne pas apprécier. Voir aussi : curl avec haltères et exercices de musculation avec haltères pour les biceps sur le site musculation avec haltères
/exercices/131|Curl à la barre|Barbell Curl : exercice de musculation avancé pour les biceps.|https://www.youtube.com/v/TEJPqCUFswI&hl=fr&fs=1&rel=0|Biceps|biceps,brachial antérieur|avant-bras,abdominaux,lombaires|Debout, les mains en prise supination espacées d’environ la largeur des épaules, dans une position stable (dos droit, pieds de la largeur des épaules) il s’agit d’effectuer une flexion des coudes, en les gardant bien serrés près du corps. Attention à ne pas reculer les coudes pendant le mouvement mais plutôt à les avancer si l’exercice devient difficile. C’est une erreur que l’on peut faire lorsque l’on met trop lourd. Il convient aussi de ne pas tendre complètement les coudes en bas du mouvement afin de ne pas placer le biceps dans une position de “faiblesse” pouvant conduire à la blessure. Curl à la barre : muscles travaillés Les abdominaux et les lombaires interviennent pour gainer le tronc (le garder droit). C’est pour cela que cet exercice essouffle autant.|Exercice mixte entre la sollicitation du biceps et du brachial antérieur.|L’exercice peut s’effectuer avec une barre Ez si vous avez un valgus du coude Ou avec un haltère à un bras.|Outre le choix de la barre appropriée, il faudra faire attention à ne pas balancer le buste d’avant en arrière pour ne pas se faire mal au dos.
/exercices/132|Curl à la poulie basse|Cable Curl : exercice de musculation avancé pour les biceps.|https://www.youtube.com/v/e0InO0lVHlM&hl=fr&fs=1&rel=0|Biceps|biceps,brachial antérieur|avant-bras,abdominaux,lombaires|Debout face à une poulie basse, les mains en prise supination espacées d’environ la largeur des épaules, dans une position stable (dos droit, pieds de la largeur des épaules), il s’agit d’effectuer une flexion des coudes, en les gardant serrés près du corps. Attention à ne pas reculer les coudes pendant le mouvement mais plutôt à les avancer si l’exercice devient difficile. C’est une erreur que l’on peut faire lorsque l’on met trop lourd. Il convient aussi de ne pas tendre complètement les coudes en bas du mouvement afin de ne pas placer le biceps dans une position de “faiblesse” pouvant conduire à la blessure. Curl à la poulie basse : muscles travaillés Les abdominaux et les lombaires interviennent pour gainer le tronc (le garder droit). C’est pour cela que cet exercice essouffle autant.|L’utilisation de la poulie rend le mouvement plus fluide et moins traumatisant aussi bien pour les articulations que pour les muscles. Cela peut être un avantage comme un inconvénient. (Nous aborderons ce sujet en détail dans un prochain article).|L’exercice peut s’effectuer avec une barre Ez si vous avez un valgus du coude Ou avec une poignée à un bras : L’exercice peut aussi être réalisé dos à la poulie basse avec la poulie qui passe entre les jambes.|Outre le choix de la barre appropriée, il faudra faire attention à ne pas balancer le buste d’avant en arrière pour ne pas se faire mal au dos.
/exercices/139|Curl marteau avec haltères|Hammer Curl : exercice de musculation avancé pour les biceps.|https://www.youtube.com/v/7SUv7LAEwos&hl=fr&fs=1&rel=0|Biceps|brachial antérieur,long supinateur|biceps,avant-bras (général)|Debout, dans une position stable (dos droit, pieds de la largeur des épaules), les mains en prise neutre, il s’agit d’effectuer une flexion des coudes, en les gardant serrés près du corps. Il convient de ne pas tendre complètement les coudes en bas du mouvement afin de ne pas placer le biceps et le long supinateur (brachio-radial) dans une position de “faiblesse” pouvant conduire à la blessure. Curl marteau : muscles travaillés Avoir les mains en prise neutre désactive partiellement le biceps qui ne peut exprimer sa “pleine” force comme en supination. Cela contribue à accentuer le travail du brachial antérieur. De plus, la prise neutre intensifie aussi le travail du long supinateur.|Un excellent exercice pour avoir des bras larges et épais.|L’exercice peut se réaliser avec haltères debout ou assis. Ainsi qu’à la poulie basse sans poignée à un bras. Voir aussi curl marteau en travers|Il faudra faire attention à ne pas balancer le buste d’avant en arrière pour ne pas se faire mal au dos. Voir aussi : curl marteau avec haltères et exercices de musculation avec haltères pour les biceps sur le site musculation avec haltères
/exercices/138|Curl au pupitre à la machine|Lever Preacher Curl : exercice de musculation de finition pour les biceps.|https://www.youtube.com/v/UZdAI_thHQw&hl=fr&fs=1&rel=0|Biceps|biceps,brachial antérieur|avant-bras|Assis devant un pupitre, les  mains en prise supination espacées d’environ la largeur des épaules, il s’agit d’effectuer une flexion des coudes en ayant les bras bien calés sur le pupitre. Il convient de ne pas tendre complètement les coudes afin de ne pas placer le biceps dans une position de “faiblesse” pouvant conduire à la blessure. Curl au pupitre à la machine : muscles travaillés Suivant l’inclinaison du pupitre, l’exercice peut davantage recruter le brachial antérieur que le biceps. Plus votre bras sera en avant du corps, plus l’exercice localisera le travail au brachial antérieur.|Il s’agit d’un exercice complétant parfaitement le curl incliné Néanmoins, suivant les machines, le curl pupitre peut être plus ou moins efficace. Tout dépendra de la variation de la résistance au cours du mouvement.|Aucune.|Il faudra faire attention au choix de l’inclinaison du pupitre ainsi qu’à ne pas donner d’élan avec le buste. Plus l’inclinaison du pupitre sera proche de l’horizontale, plus il faudra faire attention à la descente, le levier devenant plus défavorable, le biceps étant encore plus en position de “faiblesse”. Attention aussi à ne pas décoller les fesses du siège en cours de mouvement pour ne pas se faire mal au dos.
/exercices/141|Curl à la poulie vis à vis|Cable Standing Curl : exercice de musculation de finition pour les biceps.|https://www.youtube.com/v/lUW9_7CP95M&hl=fr&fs=1&rel=0|Biceps|biceps,brachial antérieur|avant-bras|Debout, dans une position stable (dos droit, pieds de la largeur des épaules), une poignée dans chaque main en prise supination, les coudes dans le prolongement des épaules, il s’agit d’effectuer une flexion des coudes comme lors de la pose double biceps. Il convient de ne pas tendre complètement les coudes afin de ne pas placer le biceps dans une position de “faiblesse” pouvant conduire à la blessure. Curl à la poulie vis à vis : muscles travaillés||Aucune.|Aucun.
/exercices/140|Curl concentré avec haltère|Concentration Curl : exercice de musculation de finition pour les biceps.|https://www.youtube.com/v/piqdGJGlxOk&hl=fr&fs=1&rel=0|Biceps|biceps,brachial antérieur|avant-bras|Assis sur un banc, les pieds bien calés au sol, la main en prise supination sur un haltère, le coude placé sur le côté de la cuisse légèrement en arrière du genou, il s’agit d’effectuer une flexion du coude dans un axe perpendiculaire au corps. Il convient de ne pas tendre complètement le coude afin de ne pas placer le biceps dans une position de “faiblesse” pouvant conduire à la blessure. Curl concentré : muscles travaillés La position du bras en avant du corps va intensifier le travail du brachial antérieur au détriment du biceps.||L’exercice peut se réaliser sans appui : Ainsi qu’à la poulie basse :|Aucun. Voir aussi : curl concentré avec haltère et exercices de musculation avec haltères pour les biceps sur le site musculation avec haltères
/exercices/283|Curl inversé allongé à la poulie basse|Low Cable Lying Reverse Curl : exercice de musculation avancé pour les avants-bras.|https://www.youtube.com/v/3sLp_o008uE&hl=fr&fs=1&rel=0|Avants-bras|long supinateur,brachial antérieur|biceps,avant-bras (général)|Allongé sur le dos, pieds en face d’une poulie basse, les mains en prise pronation espacées d’environ la largeur des épaules, il s’agit d’effectuer une flexion des coudes. Être allongé au sol empêche vos coudes de reculer et surtout de tricher avec le dos comme il est souvent fait. Il convient de ne pas tendre complètement les coudes en bas du mouvement afin de ne pas placer le biceps et le long supinateur (brachio-radial) dans une position de “faiblesse” pouvant conduire à la blessure. Curl inversé allongé à la poulie basse : muscles travaillés Avoir les mains en prise pronation désactive presque totalement le biceps qui ne peut exprimer sa “pleine” force comme en supination. Cela contribue à accentuer le travail du brachial antérieur. De plus, la prise pronation est la prise idéale pour solliciter le long supinateur (brachio-radial).|Il s’agit d’un exercice pouvant être exécuté par les personnes ayant mal au dos, de même que par ceux voulant réduire la “triche” à son minimum.|L’exercice peut se réaliser avec une barre Ez pour le confort des poignets :|Aucun.
/exercices/282|Curl inversé allongé à la poulie haute|High Cable Lying Reverse Curl : exercice de musculation avancé pour les avants-bras.|https://www.youtube.com/v/JOFWq6yHpPM&hl=fr&fs=1&rel=0|Avants-bras|long supinateur,brachial antérieur|biceps,avant-bras (général)|Allongé sur un banc, les mains en prise pronation espacées d’environ la largeur des épaules, il s’agit d’effectuer une flexion des coudes. Il convient de ne pas tendre complètement les coudes en bas du mouvement afin de ne pas placer le biceps et le long supinateur (brachio-radial) dans une position de “faiblesse” pouvant conduire à la blessure. Curl inversé allongé à la poulie haute : muscles travaillés Avoir les mains en prise pronation désactive presque totalement le biceps qui ne peut exprimer sa “pleine” force comme en supination. Cela contribue à accentuer le travail du brachial antérieur. De plus, la prise pronation est la prise idéale pour solliciter le long supinateur (brachio-radial). Il est aussi bon de noter qu’avec les bras proche de la verticale par rapport au tronc, les biceps ne peuvent plus se contracter avec force. Il s’agit donc d’un exercice pouvant désactiver complètement le biceps.|Il s’agit d’un exercice très intéressant si vous manquez de long supinateur.|L’exercice peut se réaliser avec une barre Ez pour le confort des poignets :|Aucun.
/exercices/148|Curl inversé au pupitre avec barre|Preacher Reverse Curl : exercice de musculation avancé pour les avants-bras.|https://www.youtube.com/v/UHcPOy956Po&hl=fr&fs=1&rel=0|Avants-bras|brachial antérieur,long supinateur|biceps,avant-bras (général)|Assis, les mains en prise pronation sur une barre chargée, les bras bien calés sur le pupitre, il s’agit d’effectuer une flexion des coudes. On remarque que le dos est arrondi automatiquement par la position sur le pupitre. Il convient de ne pas tendre complètement les coudes en bas du mouvement afin de ne pas placer le biceps et le long supinateur (brachio-radial) dans une position de “faiblesse” pouvant conduire à la blessure. Curl inversé au pupitre : muscles travaillés Avoir les mains en prise pronation désactive presque totalement le biceps qui ne peut exprimer sa “pleine” force comme en supination. Cela contribue à accentuer le travail du brachial antérieur. De plus, la prise pronation est la prise idéale pour solliciter le long supinateur (brachio-radial). Il est aussi bon de noter que plus le pupitre sera proche de l’horizontale, moins le biceps pourra travailler. Il s’agit donc d’un exercice pouvant désactiver complètement le biceps.|L’emploi du pupitre est une excellente idée pour isoler encore plus le long supinateur du biceps.|L’exercice peut se réaliser avec une barre Ez pour le confort des poignets :|Il faudra faire attention au choix de l’inclinaison du pupitre. Plus celui-ci sera proche de l’horizontale, plus il faudra faire attention à la descente, le levier devenant plus défavorable, le biceps et le long supinateur étant encore plus en position de “faiblesse”.
/exercices/149|Curl inversé au pupitre à la poulie|Cable Preacher Reverse Curl : exercice de musculation avancé pour les avants-bras.|https://www.youtube.com/v/3cTTKMvtlxc&hl=fr&fs=1&rel=0|Avants-bras|brachial antérieur,long supinateur|biceps,avant-bras (général)|Assis, face à une poulie basse, les mains en prise pronation, les bras bien calés sur le pupitre, il s’agit d’effectuer une flexion des coudes. On remarque que le dos est arrondi automatiquement par la position sur le pupitre. Il convient de ne pas tendre complètement les coudes en bas du mouvement afin de ne pas placer le biceps et le long supinateur (brachio-radial) dans une position de “faiblesse” pouvant conduire à la blessure. Curl inversé au pupitre à la poulie : muscles travaillés Avoir les mains en prise pronation désactive presque totalement le biceps qui ne peut exprimer sa “pleine” force comme en supination. Cela contribue à accentuer le travail du brachial antérieur. De plus, la prise pronation est la prise idéale pour solliciter le long supinateur (brachio-radial). Il est aussi bon de noter que plus le pupitre sera proche de l’horizontale, moins le biceps pourra travailler. Il s’agit donc d’un exercice pouvant désactiver complètement le biceps.|L’emploi du pupitre est une excellente idée pour isoler encore plus le long supinateur du biceps. De plus, l’utilisation de la poulie permet de rendre le mouvement plus fluide et moins traumatisant.|L’exercice peut se réaliser avec une barre Ez pour le confort des poignets :|Il faudra faire attention au choix de l’inclinaison du pupitre. Plus celui-ci sera proche de l’horizontale, plus il faudra faire attention à la descente, le levier devenant plus défavorable, le biceps et le long supinateur étant encore plus en position de “faiblesse”.
/exercices/146|Curl inversé avec barre|Reverse Curl : exercice de musculation avancé pour les avants-bras.|https://www.youtube.com/v/msvd10XhZtY&hl=fr&fs=1&rel=0|Avants-bras|brachial antérieur,long supinateur|biceps,avant-bras (général)|Debout, les mains en prise pronation sur une barre chargée, dans une position stable (dos droit, pieds de la largeur des épaules), il s’agit d’effectuer une flexion des coudes. Il convient de ne pas tendre complètement les coudes en bas du mouvement afin de ne pas placer le biceps et le long supinateur (brachio-radial) dans une position de “faiblesse” pouvant conduire à la blessure. Curl inversé : muscles travaillés Avoir les mains en prise pronation désactive presque totalement le biceps qui ne peut exprimer sa “pleine” force comme en supination. Cela contribue à accentuer le travail du brachial antérieur. De plus, la prise pronation est la prise idéale pour solliciter le long supinateur (brachio-radial).|C’est “l’exercice de base” pour le long supinateur.|L’exercice peut se réaliser avec une barre Ez pour le confort des poignets :|Outre une tricherie excessive sur l’exécution, il n’existe aucun risque.
/exercices/147|Curl inversé à la poulie|Cable Reverse Curl : exercice de musculation avancé pour les avants-bras.|https://www.youtube.com/v/hTf7oftJZ1Y&hl=fr&fs=1&rel=0|Avants-bras|brachial antérieur,long supinateur|biceps,avant-bras (général)|Debout, les mains en prise pronation, dos ou face à une poulie basse (qui passe entre les jambes si de dos), dans une position stable (dos droit, pieds de la largeur des épaules), il s’agit d’effectuer une flexion des coudes. Il convient de ne pas tendre complètement les coudes en bas du mouvement afin de ne pas placer le biceps et le long supinateur (brachio-radial) dans une position de “faiblesse” pouvant conduire à la blessure. Curl inversé à la poulie : muscles travaillés Avoir les mains en prise pronation désactive presque totalement le biceps qui ne peut exprimer sa “pleine” force comme en supination. Cela contribue à accentuer le travail du brachial antérieur. De plus, la prise pronation est la prise idéale pour solliciter le long supinateur (brachio-radial).|L’utilisation de la poulie permet de rendre le mouvement plus fluide et moins traumatisant.|L’exercice peut se réaliser avec une barre Ez pour le confort des poignets : Ainsi qu’à un bras avec une poignée :|Outre une tricherie excessive sur l’exécution, il n’existe aucun risque.
/exercices/151|Bobine Andrieux - Extension|Extension Roller : exercice de musculation de finition pour les avants-bras.|https://www.youtube.com/v/HbHroPR7mRc&hl=fr&fs=1&rel=0|Avants-bras|extenseurs du poignet|épaules|Debout, dans une position stable (dos droit, pieds de la largeur des épaules), bras pratiquement tendus, mains en pronation à la hauteur des épaules, il s’agit de remonter le poids suspendu au bout de la barre en faisant des extensions de poignets pour enrouler la sangle. Bobine Andrieux - Extension : muscles travaillés Les épaules sont sollicitées en isométrie (contraction sans mouvement) ce qui explique la brûlure que l’on peut ressentir à ce niveau. Il existe d’ailleurs dans certaines salles (très rares) des supports pour réaliser cet exercice.|Exercice “amusant” qui peut remplacer exceptionnellement les extensions de poignets à la barre.|Voir Bobine Andrieux - Flexion|Aucun.
/exercices/150|Bobine Andrieux - Flexion|Wrist Roller : exercice de musculation de finition pour les avants-bras.|https://www.youtube.com/v/ejjpVU1KyNU&hl=fr&fs=1&rel=0|Avants-bras|fléchisseurs du poignet|épaules|Debout, dans une position stable (dos droit, pieds de la largeur des épaules), bras pratiquement tendus, mains en pronation à la hauteur des épaules, il s’agit de remonter le poids suspendu au bout de la barre en faisant des flexions de poignets pour enrouler la sangle. Bobine Andrieux - Flexion : muscles travaillés Les épaules sont sollicitées en isométrie (contraction sans mouvement) ce qui explique la brûlure que l’on peut ressentir à ce niveau. Il existe d’ailleurs dans certaines salles (très rares) des supports pour réaliser cet exercice.|Exercice “amusant” qui peut remplacer exceptionnellement les flexions de poignets à la barre.|Voir Bobine Andrieux - Extension|Aucun.
/exercices/153|Extension des poignets avec barre|Reverse Wrist Curl : exercice de musculation de finition pour les avants-bras.|https://www.youtube.com/v/VnEMhF8gEsw&hl=fr&fs=1&rel=0|Avants-bras|extenseurs du poignet||Assis, les avant-bras sur les cuisses, les mains en prise pronation sur la barre, il s’agit d’effectuer des extensions de poignets. Attention à ne pas laisser trop étirer les poignets en bas du mouvement sous risque de possibles blessures. Extension des poignets : muscles travaillés|C’est “l’exercice de base” pour les extenseurs du poignet.|L’exercice peut se réaliser avec une barre Ez pour le confort des poignets : Ainsi qu’avec haltères. Notons aussi que l’exercice peut s’effectuer à l’aide d’une poulie basse.|Si vous respectez bien la technique, il ne devrait pas y avoir de problème.
/exercices/152|Flexion des poignets avec barre|Wrist Curl : exercice de musculation de finition pour les avants-bras.|https://www.youtube.com/v/d05HQrTQkWE&hl=fr&fs=1&rel=0|Avants-bras|fléchisseurs du poignet||Assis, les avant-bras sur les cuisses, les mains en prise supination sur la barre, il s’agit d’effectuer des flexions de poignets. Attention à ne pas laisser trop étirer les poignets en bas du mouvement sous risque de possibles blessures. Flexion des poignets : muscles travaillés|C’est “l’exercice de base” pour les fléchisseurs du poignet.|L’exercice peut se réaliser avec une barre Ez en cas de valgus du coude Ainsi qu’avec haltères si cela est plus marqué. Notons aussi que l’exercice peut s’effectuer à l’aide d’une poulie basse.|Si vous respectez bien la technique, il ne devrait pas y avoir de problème. Voir aussi : curl poignet avec haltère et exercices de musculation avec haltères pour les avant-bras sur le site musculation avec haltères
/exercices/226|Crunch abdominaux avec l’Abmat|Abmat Crunch : exercice de musculation de base pour les abdominaux.|https://www.youtube.com/v/BsDS65v4HGQ&hl=fr&fs=1&rel=0|Abdominaux|abdominaux|droit antérieur,psoas-iliaque|Allongé sur le dos, les pieds au sol, les genoux fléchis, l’Abmat placé sous le dos au commencement des fessiers, il s’agit d’effectuer un enroulement du bas du dos associé à une flexion de hanche. Les bras peuvent être tendus devant soi ou croisés sur le torse. Pensez aussi à rentrer le ventre pendant tout le mouvement afin d’exercer le transverse. Crunch avec l’Abmat : muscles travaillés|Une bonne façon d’accroître l’amplitude et la difficulté des crunch.|Enfin, il peut aussi être effectué en se lestant afin d’accroître encore plus la difficulté (les poids se mettant généralement derrière la tête). Pour finir, l’exercice peut aussi être facilité en changeant le placement des mains (dans l’ordre de facilité : bras tendus devant soi, mains croisées sur le torse, mains derrière la tête, bras tendus derrière la tête). Voir aussi le crunch sur la Swiss Ball|Attention à bien comprendre le mouvement. Il s’agit avant tout de se mettre en “boule” et non d’effectuer des relevés de buste. Si la technique n’est pas respectée, les fléchisseurs de la hanche peuvent prendre le dessus sur les abdominaux et alors causer des douleurs au dos. Voir aussi : crunch avec haltère et exercices de musculation avec haltère pour les abdominaux sur le site musculation avec haltères
/exercices/293|Crunch à la poulie haute|Preacher : exercice de musculation de base pour les abdominaux.|https://www.youtube.com/v/RLv5LvqOSx0&hl=fr&fs=1&rel=0|Abdominaux|abdominaux||À genoux, les fesses posées sur les talons, dos à une poulie haute, la corde maintenue derrière la tête, il s’agit d’enrouler le bas du dos tout en essayant de garder le ventre rentré. Vous devrez faire attention à ne pas vous servir de vos fléchisseurs de hanche et à bien localiser le mouvement en rapprochant le sternum du pubis. Crunch à la poulie haute : muscles travaillés L’exercice localise plus précisément le travail aux abdominaux (grand droit) du “haut” en les raccourcissant à partir de son insertion “haute” sur le sternum. (Le principe de la compartimentalisation musculaire sera abordé dans un prochain article). Le transverse interviendra également si vous vous appliquez à essayer de rentrer le ventre pendant tout le déroulement de l’exercice.|Les crunch à la poulie haute sont une bonne façon d’effectuer des crunch “lesté”.|L’exercice peut être effectué assis sur un banc.|Attention à bien comprendre l’exercice. Il s’agit avant tout de se mettre en “boule” et non d’effectuer des flexions de hanche. Si la technique n’est pas respectée, les fléchisseurs de la hanche peuvent alors prendre le dessus sur les abdominaux et causer des douleurs au dos.”
/exercices/228|Enroulement de bassin au sol avec l’Abmat|Abmat Reverse Crunch : exercice de musculation de base pour les abdominaux.|https://www.youtube.com/v/i1AWSlWQrHM&hl=fr&fs=1&rel=0|Abdominaux|abdominaux||Allongé sur le dos, les genoux plus ou moins tendus, l’Abmat placé sous le dos au commencement des fessiers, il s’agit d’enrouler le bas du dos en élevant les pieds verticalement vers le plafond. Il y aura un léger basculement d’avant en arrière pour permettre l’enroulement du dos autour de l’Abmat Pensez aussi à rentrer le ventre pendant tout le mouvement afin d’exercer le transverse. Enroulement de bassin avec l’Abmat : muscles travaillés En enroulant le bas du dos à partir de la hanche au lieu du sternum, l’exercice localise plus le travail aux “abdominaux du bas” (voir la compartimentalisation musculaire).|Une bonne façon d’accroître l’amplitude et la difficulté des enroulements de bassin.|La difficulté de l’exercice peut être augmentée en l’effectuant genoux pliés :|Attention à bien comprendre le mouvement. Il s’agit avant tout de se mettre en “boule” et non d’effectuer des relevés de jambes. Si la technique n’est pas respectée, les fléchisseurs de la hanche feront tout le travail et pourront alors provoquer des douleurs au dos.
/exercices/229|Enroulement de bassin suspendu à la barre fixe|Frog Kick : exercice de musculation de base pour les abdominaux.|https://www.youtube.com/v/o-sb9mEhDzU&hl=fr&fs=1&rel=0|Abdominaux|abdominaux||Remarque : la vidéo n’est pas bonne. Les genoux ne devrait jamais descendre sous la perpendiculaire. Voici une vidéo montrant le mouvement correct : Suspendu à une barre fixe, genoux à 90 degrés, il s’agit d’enrouler le bas du dos. Pensez aussi à rentrer le ventre pendant tout le mouvement afin d’exercer le transverse. Enroulement de bassin suspendu à la barre fixe : muscles travaillés En enroulant le bas du dos à partir de la hanche au lieu du sternum, l’exercice localise plus le travail aux “abdominaux du bas” (le principe de la compartimentalisation musculaire sera abordé dans un prochain article).|L’utilisation de la barre fixe permet d’être suspendu donc de “décompresser” la colonne vertébrale.|La difficulté de l’exercice peut être augmentée en l’effectuant genoux plus ou moins tendus.|Attention à bien comprendre le mouvement. Il s’agit avant tout de se mettre en “boule” et non d’effectuer des relevés de jambes. Les genoux ne doivent jamais descendre sous les 90 degrés par rapport au tronc en théorie. En pratique, c’est plus dur et on tolère une descente légèrement en dessous. Si la technique n’est pas respectée, les fléchisseurs de la hanche feront tout le travail et pourront alors provoquer des douleurs au dos.
/exercices/301|Obliques sur banc à lombaires|Incline Side Crunch : exercice de musculation de base pour les abdominaux.|https://www.youtube.com/v/K--deQjXctU&hl=fr&fs=1&rel=0|Abdominaux|abdominaux (obliques)|muscles profonds du dos|Allongé de profil sur un banc à lombaires à 45 degrés, les pieds calés sous les boudins, le support juste au dessus de l’os de la hanche (crête iliaque), il s’agit d’effectuer des inclinaisons. La main côté inclinaison peut se placer derrière la tête et l’autre sur la hanche. Obliques sur banc à lombaires : muscles travaillés En n’effectuant que des inclinaisons latérales, seuls les obliques parmi les muscles abdominaux participent au mouvement.|Il s’agit d’une excellente variante pour exécuter ses inclinaisons latérales sans risque.|L’exercice peut être effectué sur un banc à lombaires à 90 degrés : L’emploi d’un lest afin d’accroître la difficulté de l’exercice est également possible (au niveau de la tête).|Si le support du banc est bien réglé (au dessus de l’os de la hanche), il n’existe aucun risque.
/exercices/292|Crunch abdominaux au sol|Crunch : exercice de musculation avancé pour les abdominaux.|https://www.youtube.com/v/kIBjkxvg27Q&hl=fr&fs=1&rel=0|Abdominaux|abdominaux||Allongé sur le dos, les pieds au sol, les genoux fléchis, les mains posées derrière les oreilles avec les coudes écartés, il s’agit d’enrouler le bas du dos tout en essayant de garder le ventre rentré. À aucun moment, votre bas du dos ne doit complètement décoller du sol. Crunch : muscles travaillés L’exercice localise plus précisément le travail aux abdominaux (grand droit) du “haut” en les raccourcissant à partir de son insertion “haute” sur le sternum. (Nous aborderons le principe de la compartimentalisation musculaire dans un prochain article). Le transverse interviendra également si vous vous appliquez à essayer de rentrer le ventre pendant tout le déroulement de l’exercice.|Le crunch est l’exercice le plus connu pour exercer ces abdominaux. Sa simplicité d’exécution et l’absence de besoin matériel y sont pour beaucoup.|L’exercice peut s’effectuer avec les hanche fléchies à 90 degrés : Ou sur un banc décliné : Enfin, il peut aussi être effectué en se lestant afin d’accroître encore plus la difficulté (les poids se mettant généralement derrière la tête). Pour finir, l’exercice peut aussi être facilité en changement le placement des mains (dans l’ordre de facilité : bras tendus devant soi, mains croisées sur le torse, mains derrière la tête, bras tendus derrière la tête).|Si les consignes d’exécution sont bien respectées, il n’existe aucun risque. Voir aussi : crunch avec haltère et exercices de musculation avec haltère pour les abdominaux sur le site musculation avec haltères
/exercices/294|Crunch abdominaux à la machine|Machine Crunch : exercice de musculation avancé pour les abdominaux.|https://www.youtube.com/v/4kRNE2RGYB0&hl=fr&fs=1&rel=0|Abdominaux|abdominaux|droit antérieur,psoas-iliaque|Assis sur la machine, les pieds en arrière du boudin placé au niveau des tibias, il s’agit d’enrouler le bas du dos tout en essayant de garder le ventre rentré. Les mains accompagneront le mouvement avec l’aide des poignées prévues à cet effet. Crunch à la machine : muscles travaillés En raccourcissant le grand droit au niveau de ses deux insertions, l’exercice le travaille entièrement. Le transverse interviendra également si vous vous appliquez à essayer de rentrer le ventre pendant tout le déroulement de l’exercice. Notons également l’intervention des fléchisseurs de la hanche.|Les crunch à la machine sont une bonne façon d’effectuer des crunch “lesté”.|Aucune.|Il est relativement rare de trouver une machine pour les abdominaux permettant de seulement enrouler le bas du dos. En travaillant les fléchisseurs de la hanche, cet exercice peut alors provoquer des douleurs lombaires si vous ne vous étirez pas juste après et dans les jours qui suivent. Pensez à bien vous caler au fond du siège pour les minimiser.
